OrderNumber,OrderDate,Ship Date,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Total Unit Cost,Total Revenue
SO - 0007752,11/20/2016,1/18/2017,7,Wholesale,AUD,AXW291,13,13,12,221.10,159.19,"2,653.20"
SO - 0007753,11/20/2016,1/10/2017,48,Distributor,AUD,NXH382,57,7,7,221.10,106.13,"1,547.70"
SO - 0007754,11/20/2016,2/8/2017,50,Distributor,USD,AXW291,21,13,9,"3,999.90","2,719.93","35,999.10"
SO - 0007755,11/21/2016,2/10/2017,50,Wholesale,NZD,NXH382,53,5,12,723.60,376.27,"8,683.20"
SO - 0007756,11/21/2016,2/10/2017,30,Wholesale,AUD,AXW291,21,1,7,703.50,323.61,"4,924.50"
SO - 0007757,11/21/2016,2/5/2017,12,Wholesale,USD,GUT930,35,9,12,"5,406.90","4,325.52","64,882.80"
SO - 0007758,11/21/2016,1/2/2017,20,Wholesale,GBP,GUT930,33,7,9,"3,088.70","2,192.98","27,798.30"
SO - 0007759,11/21/2016,1/24/2017,13,Wholesale,EUR,FLR025,61,5,5,207.70,145.39,"1,038.50"
SO - 0007760,11/21/2016,2/17/2017,34,Export,EUR,AXW291,12,7,8,"1,333.30",719.98,"10,666.40"
SO - 0007761,11/21/2016,2/9/2017,32,Distributor,NZD,GUT930,37,11,10,"3,859.20","2,585.66","38,592.00"
SO - 0007762,11/22/2016,12/31/2016,27,Distributor,NZD,NXH382,59,1,10,"1,139.00",558.11,"11,390.00"
SO - 0007763,11/22/2016,2/7/2017,10,Wholesale,USD,GUT930,43,9,7,"5,969.70","3,641.52","41,787.90"
SO - 0007764,11/22/2016,1/26/2017,2,Distributor,EUR,AXW291,30,13,10,"1,078.70",453.05,"10,787.00"
SO - 0007765,11/22/2016,12/26/2016,12,Distributor,NZD,AXW291,31,9,8,"1,085.40",477.58,"8,683.20"
SO - 0007766,11/22/2016,1/21/2017,45,Wholesale,USD,AXW291,12,1,11,"1,139.00",865.64,"12,529.00"
SO - 0007767,11/22/2016,12/23/2016,47,Wholesale,NZD,AXW291,2,1,6,"1,842.50","1,252.90","11,055.00"
SO - 0007768,11/22/2016,1/7/2017,32,Wholesale,USD,FLR025,63,5,10,"1,212.70",582.10,"12,127.00"
SO - 0007769,11/22/2016,12/24/2016,15,Distributor,AUD,AXW291,29,2,11,"6,371.70","3,249.57","70,088.70"
SO - 0007770,11/22/2016,1/1/2017,26,Wholesale,AUD,AXW291,9,1,12,"2,391.90",956.76,"28,702.80"
SO - 0007771,11/22/2016,12/23/2016,44,Distributor,NZD,NXH382,48,5,8,"2,211.00","1,083.39","17,688.00"
SO - 0007772,11/22/2016,2/2/2017,27,Wholesale,USD,AXW291,22,2,11,227.80,191.35,"2,505.80"
SO - 0007773,11/22/2016,1/3/2017,27,Wholesale,NZD,FLR025,66,7,12,"1,139.00",728.96,"13,668.00"
SO - 0007774,11/22/2016,1/13/2017,4,Export,USD,GUT930,36,2,7,"2,566.10","1,539.66","17,962.70"
SO - 0007775,11/23/2016,12/29/2016,33,Distributor,NZD,GUT930,34,5,11,"3,229.40","1,679.29","35,523.40"
SO - 0007776,11/23/2016,1/20/2017,11,Wholesale,AUD,AXW291,14,5,11,241.20,190.55,"2,653.20"
SO - 0007777,11/23/2016,1/20/2017,37,Export,USD,FLR025,62,7,12,891.10,757.44,"10,693.20"
SO - 0007778,11/23/2016,1/24/2017,2,Distributor,NZD,AXW291,20,9,12,"5,266.20","2,211.80","63,194.40"
SO - 0007779,11/23/2016,2/18/2017,16,Export,NZD,NXH382,49,7,9,"3,912.80","3,012.86","35,215.20"
SO - 0007780,11/23/2016,12/29/2016,40,Wholesale,NZD,AXW291,21,7,10,"3,966.40","2,181.52","39,664.00"
SO - 0007781,11/24/2016,1/23/2017,27,Export,USD,GUT930,37,11,10,"1,936.30","1,064.97","19,363.00"
SO - 0007782,11/24/2016,2/21/2017,15,Distributor,NZD,NXH382,55,14,12,"6,244.40","4,433.52","74,932.80"
SO - 0007783,11/24/2016,2/19/2017,41,Distributor,EUR,AXW291,12,1,7,"1,118.90",481.13,"7,832.30"
SO - 0007784,11/24/2016,1/26/2017,38,Wholesale,AUD,AXW291,7,1,7,"1,112.20",589.47,"7,785.40"
SO - 0007785,11/24/2016,2/13/2017,27,Wholesale,AUD,AXW291,7,5,10,"1,139.00",672.01,"11,390.00"
SO - 0007786,11/24/2016,1/25/2017,43,Distributor,USD,NXH382,48,9,6,"1,755.40","1,456.98","10,532.40"
SO - 0007787,11/24/2016,1/18/2017,34,Export,USD,AXW291,10,1,10,"1,005.00",432.15,"10,050.00"
SO - 0007788,11/24/2016,2/19/2017,42,Distributor,NZD,AXW291,30,5,6,"1,922.90",999.91,"11,537.40"
SO - 0007789,11/24/2016,1/7/2017,31,Distributor,NZD,AXW291,31,2,5,180.90,135.68,904.50
SO - 0007790,11/24/2016,2/6/2017,44,Wholesale,USD,GUT930,41,7,11,763.80,389.54,"8,401.80"
SO - 0007791,11/24/2016,1/17/2017,48,Distributor,NZD,NXH382,54,5,5,"1,165.80",629.53,"5,829.00"
SO - 0007792,11/25/2016,12/25/2016,7,Wholesale,EUR,NXH382,49,13,11,757.10,416.41,"8,328.10"
SO - 0007793,11/25/2016,1/10/2017,27,Export,NZD,AXW291,9,1,6,"1,822.40","1,184.56","10,934.40"
SO - 0007794,11/25/2016,1/28/2017,48,Wholesale,USD,AXW291,22,11,9,"1,165.80",582.90,"10,492.20"
SO - 0007795,11/25/2016,1/16/2017,24,Wholesale,GBP,NXH382,48,7,10,"1,105.50",840.18,"11,055.00"
SO - 0007796,11/25/2016,1/6/2017,27,Distributor,USD,AXW291,2,7,5,"1,782.20","1,497.05","8,911.00"
SO - 0007797,11/25/2016,1/18/2017,36,Wholesale,NZD,AXW291,27,13,5,"2,894.40","2,026.08","14,472.00"
SO - 0007798,11/25/2016,1/30/2017,31,Distributor,USD,AXW291,20,8,11,"1,085.40",510.14,"11,939.40"
SO - 0007799,11/25/2016,1/11/2017,13,Export,USD,NXH382,48,2,10,"1,112.20",633.95,"11,122.00"
SO - 0007800,11/25/2016,2/11/2017,16,Distributor,USD,GUT930,44,1,5,891.10,454.46,"4,455.50"
SO - 0007801,11/25/2016,1/15/2017,18,Wholesale,AUD,NXH382,57,7,7,"2,673.30","1,256.45","18,713.10"
SO - 0007802,11/25/2016,1/18/2017,2,Distributor,NZD,AXW291,9,12,11,"1,963.10","1,668.64","21,594.10"
SO - 0007803,11/26/2016,1/24/2017,9,Wholesale,EUR,FLR025,63,1,12,897.80,421.97,"10,773.60"
SO - 0007804,11/26/2016,2/18/2017,3,Wholesale,NZD,FLR025,66,1,12,"1,782.20",962.39,"21,386.40"
SO - 0007805,11/26/2016,12/30/2016,37,Wholesale,GBP,FLR025,66,4,9,"3,999.90","3,239.92","35,999.10"
SO - 0007806,11/26/2016,1/27/2017,10,Wholesale,GBP,GUT930,39,2,5,"1,125.60",562.80,"5,628.00"
SO - 0007807,11/26/2016,2/20/2017,1,Distributor,AUD,AXW291,16,1,8,"1,815.70","1,034.95","14,525.60"
SO - 0007808,11/26/2016,2/4/2017,41,Wholesale,NZD,AXW291,26,5,11,"1,701.80",748.79,"18,719.80"
SO - 0007809,11/26/2016,12/26/2016,42,Distributor,NZD,AXW291,17,11,7,"5,373.40","3,062.84","37,613.80"
SO - 0007810,11/26/2016,1/20/2017,50,Wholesale,NZD,GUT930,45,13,12,"6,137.20","3,498.20","73,646.40"
SO - 0007811,11/26/2016,1/3/2017,30,Wholesale,USD,GUT930,42,13,10,"2,418.70","1,330.29","24,187.00"
SO - 0007812,11/27/2016,2/14/2017,23,Wholesale,USD,GUT930,36,12,6,"1,038.50",550.41,"6,231.00"
SO - 0007813,11/27/2016,2/4/2017,6,Distributor,AUD,AXW291,13,4,6,"5,855.80","4,918.87","35,134.80"
SO - 0007814,11/27/2016,1/31/2017,43,Distributor,NZD,AXW291,3,7,9,"6,338.20","3,993.07","57,043.80"
SO - 0007815,11/27/2016,1/5/2017,11,Wholesale,AUD,AXW291,15,2,10,180.90,126.63,"1,809.00"
SO - 0007816,11/27/2016,1/29/2017,15,Wholesale,USD,NXH382,59,11,7,"2,398.60","1,439.16","16,790.20"
SO - 0007817,11/27/2016,2/1/2017,31,Export,AUD,FLR025,62,2,7,174.20,83.62,"1,219.40"
SO - 0007818,11/27/2016,2/5/2017,21,Wholesale,AUD,GUT930,42,6,12,"1,085.40",434.16,"13,024.80"
SO - 0007819,11/28/2016,2/19/2017,23,Wholesale,NZD,AXW291,19,11,10,"1,112.20",912.00,"11,122.00"
SO - 0007820,11/29/2016,1/30/2017,4,Wholesale,GBP,GUT930,35,1,7,837.50,544.38,"5,862.50"
SO - 0007821,11/29/2016,2/17/2017,16,Wholesale,NZD,NXH382,58,7,11,"2,371.80","1,399.36","26,089.80"
SO - 0007822,11/29/2016,2/15/2017,34,Distributor,USD,GUT930,36,7,10,241.20,183.31,"2,412.00"
SO - 0007823,11/29/2016,1/19/2017,48,Wholesale,NZD,GUT930,35,7,10,221.10,114.97,"2,211.00"
SO - 0007824,11/29/2016,1/20/2017,48,Distributor,NZD,AXW291,5,11,9,221.10,156.98,"1,989.90"
SO - 0007825,11/29/2016,1/31/2017,31,Distributor,USD,GUT930,43,1,11,"2,519.20","1,964.98","27,711.20"
SO - 0007826,11/29/2016,2/22/2017,5,Wholesale,AUD,AXW291,15,5,6,"1,118.90",704.91,"6,713.40"
SO - 0007827,11/29/2016,1/19/2017,42,Wholesale,NZD,NXH382,48,1,10,167.50,107.20,"1,675.00"
SO - 0007828,11/30/2016,1/19/2017,3,Export,USD,AXW291,2,5,10,"3,470.60","2,845.89","34,706.00"
SO - 0007829,11/30/2016,2/7/2017,16,Wholesale,USD,AXW291,21,11,9,"2,479.00","1,437.82","22,311.00"
SO - 0007830,11/30/2016,1/29/2017,14,Export,AUD,NXH382,53,11,12,"6,458.80","3,164.81","77,505.60"
SO - 0007831,11/30/2016,2/24/2017,49,Wholesale,USD,GUT930,35,1,11,214.40,126.50,"2,358.40"
SO - 0007832,11/30/2016,1/31/2017,2,Distributor,GBP,AXW291,19,13,11,"1,266.30",848.42,"13,929.30"
SO - 0007833,11/30/2016,2/6/2017,25,Wholesale,USD,NXH382,54,1,12,207.70,124.62,"2,492.40"
SO - 0007834,11/30/2016,2/9/2017,28,Distributor,AUD,NXH382,50,8,8,"3,899.40","1,637.75","31,195.20"
SO - 0007835,11/30/2016,1/25/2017,39,Export,USD,GUT930,35,1,11,"2,619.70","1,231.26","28,816.70"
SO - 0007836,11/30/2016,2/23/2017,48,Wholesale,USD,NXH382,56,11,6,"1,829.10","1,371.83","10,974.60"
SO - 0007837,11/30/2016,2/9/2017,4,Wholesale,NZD,GUT930,45,3,11,"2,546.00","1,171.16","28,006.00"
SO - 0007838,11/30/2016,2/10/2017,9,Export,AUD,NXH382,55,9,12,750.40,495.26,"9,004.80"
SO - 0007839,12/1/2016,2/21/2017,7,Wholesale,USD,GUT930,41,9,12,"3,959.70","1,702.67","47,516.40"
SO - 0007840,12/1/2016,2/8/2017,21,Distributor,AUD,NXH382,58,7,9,"2,345.00","1,876.00","21,105.00"
SO - 0007841,12/1/2016,1/11/2017,10,Wholesale,AUD,FLR025,63,11,6,"1,273.00",789.26,"7,638.00"
SO - 0007842,12/1/2016,1/7/2017,23,Wholesale,USD,AXW291,9,11,9,"1,072.00",825.44,"9,648.00"
SO - 0007843,12/1/2016,2/5/2017,32,Wholesale,AUD,GUT930,36,7,5,978.20,743.43,"4,891.00"
SO - 0007844,12/1/2016,2/20/2017,3,Distributor,NZD,FLR025,63,1,6,"2,432.10","1,751.11","14,592.60"
SO - 0007845,12/1/2016,2/20/2017,6,Wholesale,NZD,GUT930,32,5,7,"3,283.00","1,936.97","22,981.00"
SO - 0007846,12/1/2016,2/24/2017,19,Distributor,NZD,GUT930,35,7,9,187.60,76.92,"1,688.40"
SO - 0007847,12/1/2016,1/9/2017,49,Distributor,NZD,NXH382,47,1,9,"1,058.60",582.23,"9,527.40"
SO - 0007848,12/1/2016,1/19/2017,2,Wholesale,NZD,GUT930,40,11,8,"1,909.50","1,279.37","15,276.00"
SO - 0007849,12/2/2016,1/24/2017,19,Wholesale,NZD,AXW291,17,1,5,"3,832.40","1,877.88","19,162.00"
SO - 0007850,12/2/2016,1/7/2017,12,Distributor,USD,AXW291,20,9,10,"2,304.80","1,405.93","23,048.00"
SO - 0007851,12/2/2016,1/1/2017,36,Wholesale,NZD,AXW291,23,9,6,"1,025.10",799.58,"6,150.60"
SO - 0007852,12/2/2016,1/9/2017,3,Wholesale,NZD,AXW291,3,2,9,"1,956.40","1,604.25","17,607.60"
SO - 0007853,12/3/2016,1/27/2017,49,Distributor,USD,AXW291,12,10,8,"1,018.40",448.10,"8,147.20"
SO - 0007854,12/3/2016,2/21/2017,41,Distributor,USD,AXW291,4,7,6,"3,115.50","1,900.46","18,693.00"
SO - 0007855,12/3/2016,2/25/2017,9,Wholesale,USD,NXH382,49,7,9,958.10,421.56,"8,622.90"
SO - 0007856,12/3/2016,2/28/2017,21,Distributor,AUD,AXW291,14,1,5,904.50,660.29,"4,522.50"
SO - 0007857,12/3/2016,1/23/2017,2,Export,EUR,AXW291,2,4,7,"2,257.90","1,106.37","15,805.30"
SO - 0007858,12/3/2016,1/23/2017,26,Distributor,NZD,NXH382,54,7,8,"1,172.50",867.65,"9,380.00"
SO - 0007859,12/3/2016,1/7/2017,34,Export,USD,NXH382,55,1,9,"3,979.80","2,865.46","35,818.20"
SO - 0007860,12/3/2016,2/18/2017,21,Distributor,NZD,FLR025,66,11,6,"1,139.00",854.25,"6,834.00"
SO - 0007861,12/3/2016,2/2/2017,33,Export,NZD,GUT930,39,5,7,"2,532.60","1,747.49","17,728.20"
SO - 0007862,12/3/2016,1/7/2017,46,Distributor,AUD,AXW291,30,1,8,804.00,329.64,"6,432.00"
SO - 0007863,12/3/2016,2/17/2017,50,Distributor,EUR,AXW291,8,1,5,"1,902.80","1,065.57","9,514.00"
SO - 0007864,12/3/2016,1/27/2017,5,Distributor,EUR,NXH382,56,7,7,"3,571.10","2,464.06","24,997.70"
SO - 0007865,12/4/2016,2/28/2017,45,Wholesale,NZD,AXW291,15,10,8,"2,894.40","2,373.41","23,155.20"
SO - 0007866,12/4/2016,2/19/2017,29,Wholesale,NZD,AXW291,20,13,7,"3,993.20","3,114.70","27,952.40"
SO - 0007867,12/4/2016,1/20/2017,3,Wholesale,GBP,GUT930,41,13,5,"1,768.80",884.40,"8,844.00"
SO - 0007868,12/4/2016,1/15/2017,50,Distributor,USD,AXW291,28,5,9,850.90,433.96,"7,658.10"
SO - 0007869,12/4/2016,3/1/2017,11,Wholesale,USD,AXW291,30,14,12,"3,604.60","2,379.04","43,255.20"
SO - 0007870,12/5/2016,1/31/2017,50,Distributor,AUD,AXW291,4,3,6,180.90,123.01,"1,085.40"
SO - 0007871,12/5/2016,2/2/2017,46,Wholesale,NZD,AXW291,21,2,12,"1,058.60",846.88,"12,703.20"
SO - 0007872,12/5/2016,2/19/2017,16,Distributor,USD,GUT930,45,7,6,"5,922.80","3,849.82","35,536.80"
SO - 0007873,12/6/2016,2/4/2017,48,Wholesale,NZD,FLR025,64,5,8,"3,906.10","1,718.68","31,248.80"
SO - 0007874,12/6/2016,2/11/2017,48,Wholesale,NZD,FLR025,63,7,8,"1,795.60",718.24,"14,364.80"
SO - 0007875,12/6/2016,1/15/2017,43,Distributor,NZD,GUT930,41,7,11,"1,956.40",939.07,"21,520.40"
SO - 0007876,12/6/2016,1/18/2017,19,Wholesale,USD,AXW291,7,7,10,"2,613.00","1,620.06","26,130.00"
SO - 0007877,12/6/2016,2/7/2017,11,Export,NZD,NXH382,55,7,8,"2,499.10",999.64,"19,992.80"
SO - 0007878,12/6/2016,1/22/2017,45,Export,AUD,AXW291,4,1,12,"5,353.30","3,211.98","64,239.60"
SO - 0007879,12/6/2016,2/13/2017,50,Wholesale,AUD,AXW291,20,1,8,"3,999.90","2,759.93","31,999.20"
SO - 0007880,12/6/2016,3/6/2017,13,Wholesale,USD,AXW291,18,7,12,"3,999.90","1,839.95","47,998.80"
SO - 0007881,12/6/2016,2/12/2017,48,Wholesale,USD,FLR025,64,5,10,194.30,104.92,"1,943.00"
SO - 0007882,12/6/2016,1/26/2017,43,Distributor,NZD,AXW291,3,5,6,931.30,791.61,"5,587.80"
SO - 0007883,12/6/2016,3/1/2017,44,Distributor,NZD,GUT930,33,13,5,"3,872.60","3,020.63","19,363.00"
SO - 0007884,12/7/2016,2/4/2017,30,Wholesale,NZD,GUT930,36,2,11,"6,123.80","3,123.14","67,361.80"
SO - 0007885,12/7/2016,2/9/2017,13,Distributor,EUR,NXH382,51,5,5,"3,966.40","1,745.22","19,832.00"
SO - 0007886,12/7/2016,2/8/2017,18,Wholesale,NZD,FLR025,63,5,8,227.80,136.68,"1,822.40"
SO - 0007887,12/7/2016,2/3/2017,24,Wholesale,EUR,AXW291,5,5,5,"3,966.40","2,062.53","19,832.00"
SO - 0007888,12/7/2016,1/7/2017,39,Export,GBP,AXW291,11,3,10,"6,425.30","5,204.49","64,253.00"
SO - 0007889,12/7/2016,1/23/2017,47,Wholesale,NZD,AXW291,9,5,9,"5,051.80","3,081.60","45,466.20"
SO - 0007890,12/7/2016,2/18/2017,36,Export,NZD,AXW291,28,11,10,"1,313.20",866.71,"13,132.00"
SO - 0007891,12/7/2016,2/16/2017,19,Wholesale,NZD,AXW291,13,1,5,904.50,506.52,"4,522.50"
SO - 0007892,12/7/2016,1/25/2017,20,Wholesale,USD,AXW291,31,13,9,"2,740.30","1,671.58","24,662.70"
SO - 0007893,12/8/2016,1/21/2017,21,Export,NZD,GUT930,42,11,11,"1,989.90","1,373.03","21,888.90"
SO - 0007894,12/8/2016,2/21/2017,29,Distributor,NZD,AXW291,4,7,9,"1,125.60",866.71,"10,130.40"
SO - 0007895,12/8/2016,2/9/2017,12,Distributor,NZD,AXW291,8,7,5,"3,571.10","2,499.77","17,855.50"
SO - 0007896,12/8/2016,1/31/2017,40,Distributor,GBP,AXW291,25,11,12,"2,257.90","1,716.00","27,094.80"
SO - 0007897,12/8/2016,2/5/2017,35,Distributor,NZD,FLR025,65,11,11,"2,237.80","1,230.79","24,615.80"
SO - 0007898,12/8/2016,1/7/2017,32,Wholesale,USD,AXW291,3,6,6,261.30,104.52,"1,567.80"
SO - 0007899,12/8/2016,1/30/2017,23,Wholesale,USD,AXW291,25,1,11,"6,090.30","3,532.37","66,993.30"
SO - 0007900,12/8/2016,2/5/2017,48,Distributor,NZD,AXW291,16,5,12,"2,224.40","1,557.08","26,692.80"
SO - 0007901,12/9/2016,2/20/2017,40,Wholesale,EUR,NXH382,47,1,8,"2,318.20","1,414.10","18,545.60"
SO - 0007902,12/9/2016,1/9/2017,37,Distributor,NZD,AXW291,4,5,10,"5,299.70","3,444.81","52,997.00"
SO - 0007903,12/9/2016,3/5/2017,12,Wholesale,AUD,FLR025,64,7,12,"2,680.00","1,474.00","32,160.00"
SO - 0007904,12/9/2016,3/7/2017,38,Export,GBP,NXH382,54,2,7,187.60,123.82,"1,313.20"
SO - 0007905,12/9/2016,2/5/2017,14,Wholesale,EUR,AXW291,11,2,10,"1,688.40","1,418.26","16,884.00"
SO - 0007906,12/9/2016,2/25/2017,50,Distributor,GBP,AXW291,27,7,8,"6,478.90","4,405.65","51,831.20"
SO - 0007907,12/9/2016,2/9/2017,33,Distributor,USD,AXW291,3,1,11,"3,289.70","2,204.10","36,186.70"
SO - 0007908,12/9/2016,1/10/2017,11,Distributor,USD,GUT930,34,3,8,268.00,174.20,"2,144.00"
SO - 0007909,12/9/2016,1/10/2017,3,Export,NZD,GUT930,44,1,11,207.70,176.55,"2,284.70"
SO - 0007910,12/10/2016,1/9/2017,22,Distributor,USD,AXW291,28,7,12,676.70,541.36,"8,120.40"
SO - 0007911,12/10/2016,1/26/2017,9,Wholesale,AUD,GUT930,43,7,10,"6,324.80","2,719.66","63,248.00"
SO - 0007912,12/10/2016,2/3/2017,12,Distributor,NZD,FLR025,60,8,7,"2,324.90","1,441.44","16,274.30"
SO - 0007913,12/10/2016,2/18/2017,26,Wholesale,USD,FLR025,66,11,5,"3,798.90","1,937.44","18,994.50"
SO - 0007914,12/10/2016,2/7/2017,39,Wholesale,NZD,AXW291,7,13,11,"1,708.50",854.25,"18,793.50"
SO - 0007915,12/10/2016,2/11/2017,18,Wholesale,USD,NXH382,59,9,7,"1,038.50",872.34,"7,269.50"
SO - 0007916,12/10/2016,3/4/2017,22,Wholesale,USD,GUT930,38,11,5,180.90,110.35,904.50
SO - 0007917,12/10/2016,2/16/2017,41,Wholesale,NZD,AXW291,4,5,6,"3,899.40","2,807.57","23,396.40"
SO - 0007918,12/10/2016,2/14/2017,14,Wholesale,USD,FLR025,65,9,11,"1,051.90",831.00,"11,570.90"
SO - 0007919,12/10/2016,2/22/2017,41,Distributor,USD,AXW291,14,5,11,254.60,145.12,"2,800.60"
SO - 0007920,12/10/2016,2/27/2017,18,Export,USD,FLR025,66,3,12,"2,412.00","1,640.16","28,944.00"
SO - 0007921,12/10/2016,2/27/2017,24,Export,EUR,FLR025,60,2,7,"6,050.10","3,509.06","42,350.70"
SO - 0007922,12/10/2016,2/7/2017,12,Wholesale,NZD,AXW291,20,10,12,"1,078.70",744.30,"12,944.40"
SO - 0007923,12/11/2016,2/18/2017,19,Wholesale,USD,FLR025,63,1,8,"1,078.70",679.58,"8,629.60"
SO - 0007924,12/11/2016,2/4/2017,39,Export,USD,FLR025,63,1,10,268.00,217.08,"2,680.00"
SO - 0007925,12/11/2016,2/3/2017,12,Distributor,NZD,NXH382,57,7,5,"2,479.00","1,760.09","12,395.00"
SO - 0007926,12/11/2016,3/11/2017,14,Wholesale,USD,AXW291,25,2,7,227.80,164.02,"1,594.60"
SO - 0007927,12/11/2016,3/8/2017,29,Distributor,USD,AXW291,15,11,6,"6,385.10","5,108.08","38,310.60"
SO - 0007928,12/12/2016,3/10/2017,19,Distributor,USD,NXH382,59,9,6,"3,865.90","2,280.88","23,195.40"
SO - 0007929,12/12/2016,2/1/2017,3,Distributor,AUD,FLR025,66,7,11,"3,752.00","2,363.76","41,272.00"
SO - 0007930,12/12/2016,2/11/2017,15,Wholesale,NZD,AXW291,17,12,9,"1,045.20",512.15,"9,406.80"
SO - 0007931,12/13/2016,2/18/2017,19,Export,NZD,FLR025,63,1,12,951.40,694.52,"11,416.80"
SO - 0007932,12/13/2016,2/8/2017,32,Wholesale,AUD,NXH382,56,7,6,268.00,219.76,"1,608.00"
SO - 0007933,12/13/2016,3/1/2017,25,Wholesale,USD,NXH382,58,3,9,"2,405.30","1,058.33","21,647.70"
SO - 0007934,12/13/2016,3/2/2017,19,Wholesale,USD,GUT930,39,9,12,991.60,614.79,"11,899.20"
SO - 0007935,12/13/2016,1/17/2017,3,Wholesale,GBP,AXW291,17,3,7,"2,010.00","1,688.40","14,070.00"
SO - 0007936,12/13/2016,3/8/2017,2,Distributor,NZD,AXW291,23,12,5,971.50,524.61,"4,857.50"
SO - 0007937,12/14/2016,1/20/2017,17,Distributor,EUR,GUT930,32,2,11,"5,065.20","4,102.81","55,717.20"
SO - 0007938,12/14/2016,3/8/2017,6,Wholesale,EUR,NXH382,52,1,12,"2,539.30","1,371.22","30,471.60"
SO - 0007939,12/14/2016,3/1/2017,23,Distributor,AUD,FLR025,62,1,5,"1,118.90",447.56,"5,594.50"
SO - 0007940,12/14/2016,2/20/2017,16,Wholesale,NZD,NXH382,47,11,9,"3,839.10","2,956.11","34,551.90"
SO - 0007941,12/14/2016,1/31/2017,15,Wholesale,USD,AXW291,25,11,9,"6,070.20","4,249.14","54,631.80"
SO - 0007942,12/14/2016,2/14/2017,3,Wholesale,GBP,AXW291,27,13,10,"1,125.60",720.38,"11,256.00"
SO - 0007943,12/14/2016,3/13/2017,22,Distributor,GBP,AXW291,27,5,12,"1,005.00",492.45,"12,060.00"
SO - 0007944,12/14/2016,1/26/2017,12,Distributor,EUR,GUT930,38,9,5,"3,819.00","1,565.79","19,095.00"
SO - 0007945,12/14/2016,3/8/2017,10,Distributor,USD,AXW291,15,5,11,"2,559.40","1,970.74","28,153.40"
SO - 0007946,12/15/2016,2/6/2017,27,Distributor,USD,NXH382,52,1,8,"1,286.40",990.53,"10,291.20"
SO - 0007947,12/15/2016,2/15/2017,28,Distributor,USD,GUT930,46,5,5,221.10,110.55,"1,105.50"
SO - 0007948,12/15/2016,2/28/2017,20,Distributor,NZD,GUT930,43,7,5,978.20,606.48,"4,891.00"
SO - 0007949,12/15/2016,3/1/2017,16,Wholesale,USD,AXW291,31,5,5,207.70,99.70,"1,038.50"
SO - 0007950,12/15/2016,2/26/2017,33,Distributor,NZD,FLR025,63,1,8,670.00,529.30,"5,360.00"
SO - 0007951,12/15/2016,1/26/2017,3,Distributor,USD,NXH382,53,7,7,167.50,135.68,"1,172.50"
SO - 0007952,12/15/2016,1/19/2017,22,Distributor,GBP,NXH382,48,5,6,180.90,92.26,"1,085.40"
SO - 0007953,12/15/2016,3/12/2017,42,Wholesale,NZD,AXW291,16,7,7,"2,345.00","1,782.20","16,415.00"
SO - 0007954,12/15/2016,3/8/2017,30,Wholesale,NZD,NXH382,50,3,9,"1,038.50",706.18,"9,346.50"
SO - 0007955,12/15/2016,2/18/2017,3,Wholesale,EUR,AXW291,19,8,10,174.20,85.36,"1,742.00"
SO - 0007956,12/15/2016,1/18/2017,16,Distributor,NZD,FLR025,65,10,9,877.70,737.27,"7,899.30"
SO - 0007957,12/15/2016,2/4/2017,40,Wholesale,NZD,GUT930,43,12,8,"1,118.90",469.94,"8,951.20"
SO - 0007958,12/16/2016,2/9/2017,3,Distributor,AUD,AXW291,14,6,11,187.60,148.20,"2,063.60"
SO - 0007959,12/16/2016,3/13/2017,48,Export,USD,AXW291,4,8,6,"2,378.50","1,522.24","14,271.00"
SO - 0007960,12/16/2016,2/14/2017,7,Wholesale,NZD,AXW291,29,13,8,984.90,837.17,"7,879.20"
SO - 0007961,12/16/2016,1/25/2017,6,Distributor,EUR,AXW291,12,2,5,"1,976.50",948.72,"9,882.50"
SO - 0007962,12/16/2016,2/15/2017,3,Distributor,USD,AXW291,15,7,7,"3,886.00","1,748.70","27,202.00"
SO - 0007963,12/16/2016,1/15/2017,10,Wholesale,NZD,GUT930,34,14,9,214.40,105.06,"1,929.60"
SO - 0007964,12/17/2016,1/24/2017,41,Wholesale,USD,NXH382,51,8,7,"1,802.30","1,477.89","12,616.10"
SO - 0007965,12/17/2016,3/9/2017,48,Wholesale,NZD,AXW291,24,11,8,"5,849.10","4,328.33","46,792.80"
SO - 0007966,12/17/2016,1/22/2017,50,Distributor,AUD,AXW291,29,11,11,938.00,637.84,"10,318.00"
SO - 0007967,12/17/2016,2/11/2017,12,Distributor,NZD,NXH382,54,13,11,"1,882.70",997.83,"20,709.70"
SO - 0007968,12/17/2016,2/5/2017,23,Distributor,NZD,AXW291,19,1,6,"3,926.20","1,923.84","23,557.20"
SO - 0007969,12/17/2016,3/7/2017,13,Wholesale,USD,NXH382,54,11,9,"1,876.00","1,331.96","16,884.00"
SO - 0007970,12/18/2016,2/20/2017,43,Export,NZD,AXW291,24,2,11,"3,993.20","2,954.97","43,925.20"
SO - 0007971,12/18/2016,2/12/2017,32,Wholesale,NZD,GUT930,32,6,11,"6,472.20","4,012.76","71,194.20"
SO - 0007972,12/18/2016,2/24/2017,25,Distributor,AUD,AXW291,15,9,10,"3,912.80","1,839.02","39,128.00"
SO - 0007973,12/18/2016,2/13/2017,29,Wholesale,NZD,AXW291,25,11,6,"5,386.80","2,908.87","32,320.80"
